player_id,name,position,goals,assists,goal_conversion_percentage,big_chances_created,shots,shots_on_target,passes,pass_accuracy,key_passes,cross_accuracy,tackles,interceptions,ground_duels_won_percentage,aerial_duels_won,total_duels_won,successful_dribbles
pl_72049313,Gianluca Gaetano,M,0.09419152276295133,0.18838304552590265,5.9,0.09419152276295133,1.6012558869701725,0.5180533751962323,49.686028257456826,80.5,1.3186813186813187,28.2,1.3657770800627942,1.0361067503924646,48.9,0.6593406593406593,4.850863422291994,0.8006279434850863
pl_29683089,Gianluca Scamacca,F,0.6823351023502654,0.06823351023502654,17.5,0.06823351023502654,3.889310083396513,1.501137225170584,21.561789234268385,70.3,1.159969673995451,0.0,0.5458680818802123,0.20470053070507963,46.1,1.7740712661106899,6.209249431387415,0.8870356330553449
pl_61612388,Giorgio Scalvini,D,0.14859658778205834,0.04953219592735278,15.8,0.09906439185470556,0.9411117226197028,0.2971931755641167,59.983489268024215,87.9,0.7429829389102917,16.7,2.3280132085855807,2.1298844248761695,54.4,2.0803522289488168,7.627958172812328,0.643918547055586
pl_58742639,Isak Hien,D,0.04580152671755725,0.0,11.1,0.0,0.4122137404580153,0.13740458015267176,51.93893129770993,92.1,0.0916030534351145,0.0,2.2442748091603053,1.3282442748091603,51.0,2.198473282442748,7.786259541984733,0.183206106870229
pl_25330500,Jonathan Rowe,F,0.1675977653631285,0.111731843575419,6.3,0.2793296089385475,2.681564245810056,0.9497206703910616,21.675977653631286,80.9,1.1731843575418994,23.1,1.1731843575418994,0.446927374301676,50.8,0.893854748603352,8.435754189944134,2.7374301675977657
pl_96978848,Kamaldeen Sulemana,F,0.178394449950446,0.089197224975223,8.0,0.267591674925669,2.2299306243805748,0.89197224975223,30.505450941526266,84.8,1.159563924677899,22.7,0.802775024777007,0.178394449950446,42.9,1.070366699702676,6.154608523290387,1.962338949454906
pl_08534841,Lazar Samardžić,M,0.17509727626459143,0.08754863813229571,8.0,0.17509727626459143,2.1887159533073928,0.7879377431906615,45.87548638132296,84.2,2.45136186770428,27.5,1.0505836575875487,0.7879377431906615,33.9,0.5252918287937743,4.114785992217898,1.22568093385214
pl_30306850,Lorenzo Bernasconi,D,0.0,0.1717557251908397,0.0,0.28625954198473286,0.5152671755725191,0.05725190839694657,40.53435114503817,84.2,1.5458015267175573,28.3,1.6603053435114505,0.801526717557252,52.9,0.28625954198473286,2.919847328244275,0.45801526717557256
pl_61996466,Marco Carnesecchi,G,0.0,0.0,0.0,0.0,0.0,0.0,31.7027027027027,65.6,0.0,0.0,0.02702702702702703,0.0,94.7,0.32432432432432434,0.8108108108108109,0.02702702702702703
pl_3765652,Mario Pašalić,M,0.13975155279503107,0.1863354037267081,12.5,0.3726708074534162,1.1180124223602486,0.27950310559006214,65.35714285714286,88.5,1.863354037267081,9.1,1.1645962732919255,0.6055900621118013,42.1,1.3509316770186337,4.472049689440994,0.32608695652173914
pl_08597725,Nicola Zalewski,F,0.09424083769633508,0.18848167539267016,5.3,0.518324607329843,1.7905759162303665,0.3298429319371728,33.125654450261784,76.0,1.6963350785340314,22.0,1.3664921465968587,0.8481675392670157,52.6,0.6596858638743456,6.408376963350785,1.3193717277486912
pl_61916869,Nikola Krstović,F,0.5036373810856184,0.2518186905428092,10.1,0.2518186905428092,4.986010072747622,1.7123670956911026,25.18186905428092,73.8,1.0576385002797986,20.0,0.7554560716284275,0.1510912143256855,44.2,3.02182428651371,8.964745383324008,0.8561835478455513
pl_45744026,Raoul Bellanova,D,0.0,0.06488824801730353,0.0,0.1946647440519106,0.8435472242249459,0.32444124008651765,35.68853640951694,88.9,1.3626532083633742,18.8,1.1679884643114635,0.5839942321557318,55.2,0.6488824801730353,3.763518385003605,0.5839942321557318
pl_8390883,Sead Kolašinac,D,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,56.69117647058824,90.0,0.0,66.7,1.9852941176470589,0.8088235294117647,50.5,0.9558823529411765,5.0,0.36764705882352944
pl_58666364,Thomas Kristensen,D,0.10909090909090909,0.0,27.3,0.0,0.4,0.21818181818181817,45.41818181818182,85.6,0.10909090909090909,25.0,0.9454545454545454,0.9090909090909091,56.7,2.9454545454545453,7.381818181818182,0.21818181818181817
pl_84723787,Éderson,M,0.08050089445438283,0.04025044722719141,5.7,0.12075134168157424,1.4087656529516994,0.44275491949910556,53.69409660107335,89.2,1.0062611806797852,8.3,2.3747763864042932,1.1270125223613596,53.6,0.8855098389982111,6.319320214669052,0.6440071556350626
pl_3833055,Federico Bernardeschi,F,0.294358135731807,0.1471790678659035,10.3,0.294358135731807,2.8699918233851185,0.9566639411283728,39.73834832379395,87.2,2.2076860179885527,30.6,0.5151267375306623,0.5151267375306623,44.0,0.44153720359771054,3.973834832379395,1.7661488143908421
